name,year,population,proportion_urban,water_basic,water_limited,water_unimproved,water_surface
Monaco,2017,38694.99969482422,100.0,100.0,0.0,0.0,0.0
Mongolia,2000,2397436.03515625,57.13300323486328,61.81680677515843,8.557060239556916,10.89252955952886,18.7336034257558
Mongolia,2017,3075646.97265625,68.36299896240234,83.31311500711645,2.112153334741175,7.827346115953382,6.747385542188987
Montenegro,2000,613559.9975585938,58.54399490356445,,,,
Montenegro,2017,628960.0219726562,66.47699737548828,97.04205010939103,2.716060189618606,0.1245591927583919,0.1173305082319728
Montserrat,2000,4954.999923706055,2.0869998931884766,98.91250000000008,0.0,1.08749999999992,0.0
Montserrat,2017,5177.000045776367,9.04800033569336,,,,
Morocco,2000,28849621.09375,53.334999084472656,62.29839842430604,5.982762336902139,29.2743499604116,2.444489278380232
Morocco,2017,35739578.125,61.90800094604492,86.77851266314877,4.191656712027424,6.102993692839477,2.926836931984329
Mozambique,2000,18067687.5,29.097997665405273,19.8965710725225,3.613837996292758,59.94668500747824,16.54290592370649
Mozambique,2017,29668833.984375,35.45500183105469,55.69397561868697,14.97097716589972,16.15436156203745,13.18068565337586
Myanmar,2000,46095460.9375,27.024999618530273,46.2678787017196,19.56000928672079,16.78882084036174,17.38329117119788
Myanmar,2017,53370609.375,30.32200050354004,81.7740485261655,0.0,9.390911967413029,8.83503950642147
Namibia,2000,1899256.958007813,32.37300109863281,76.66938015605008,7.480068790220685,7.042556593643852,8.807994460085382
Namibia,2017,2533793.9453125,49.005001068115234,82.54109887147445,7.130950372996369,3.990857787327816,6.337092968201357
Nauru,2000,10036.99970245361,100.0,95.76962414120584,0.0,4.230375858794162,0.0
Nauru,2017,11359.00020599365,100.0,99.48493441935676,0.0,0.5150655806432383,0.0
Nepal,2000,23740910.15625,13.397000312805176,79.98706606503536,1.336934822911776,15.4888374832946,3.187161628758249
Nepal,2017,29304998.046875,19.336000442504883,88.81224952238074,2.657919148693348,6.567408031063696,1.962423297862213
Netherlands,2000,15926188.4765625,76.79499816894531,100.0000030659015,0.0,0.0,0.0
Netherlands,2017,17035937.5,91.0770034790039,99.9999992834541,0.0,7.16545898172e-07,0.0
New Caledonia,2000,212871.0021972656,61.91899490356445,94.51624681915337,0.0,5.483753180846634,0.0
New Caledonia,2017,276255.0048828125,70.25599670410156,99.3285975888972,0.0,0.6714024111028039,0.0
New Zealand,2000,3858999.0234375,86.02100372314453,100.0000031632636,0.0,0.0,0.0
New Zealand,2017,4705817.87109375,86.46600341796875,100.0,0.0,0.0,0.0
Nicaragua,2000,5026795.8984375,55.185001373291016,81.21710965760316,0.6099651127010969,13.83223437615796,4.34069085353778
Nicaragua,2017,6217581.0546875,58.29899978637695,81.52476353508935,1.531081764434715,13.64097450297745,3.303180197498485
Niger,2000,11352972.65625,16.18600082397461,35.66065190293802,4.966708846132103,57.43416300885951,1.938476242070381
Niger,2017,21477347.65625,16.350000381469727,50.27306506350915,14.87839029980613,31.07298482701433,3.775559809670388
Nigeria,2000,122352007.8125,34.84000015258789,48.15100268146151,8.950464043702592,18.46198310817767,24.43655016665823
Nigeria,2017,190886312.5,49.51900100708008,71.37663070181104,6.567629430565019,14.59751138572643,7.458228481897525
Niue,2000,1899.00004863739,33.069000244140625,99.22893081761003,0.0,0.7710691823899651,0.0
Niue,2017,1618.000030517578,44.05699920654297,98.19874213836476,0.0,1.801257861635236,0.0
North Macedonia,2000,2034818.969726563,58.54800033569336,99.31468464526928,0.0,0.6853153547307205,0.0
North Macedonia,2017,2083159.912109375,57.74799728393555,93.14146284652576,6.256954496496255,0.6015826569779961,0.0
Northern Mariana Islands,2000,69094.00177001953,90.1520004272461,96.84362159518582,0.0,3.156378404814177,0.0
Northern Mariana Islands,2017,55144.00100708008,91.52999877929688,100.0,0.0,0.0,0.0
Norway,2000,4499367.1875,76.0199966430664,99.99999728694486,0.0,2.71305513877e-06,0.0
Norway,2017,5305382.8125,81.87100982666016,100.0000046017532,0.0,0.0,0.0
Oman,2000,2267990.966796875,71.56900024414062,,,,
Oman,2017,4636262.20703125,83.55999755859375,91.93807841889445,8.061920264632203,1.31647334456e-06,0.0
Pakistan,2000,138523281.25,32.981998443603516,85.9966848527735,5.286811343133677,3.52243242352843,5.194071380564393
Pakistan,2017,197015953.125,36.44200134277344,91.4654507329944,0.599529179888479,5.856978021716849,2.078042065400267
Palau,2000,19174.99923706055,70.33799743652344,90.67848719204639,0.0,9.321512807953614,0.0
Palau,2017,21729.00009155273,79.36499786376953,99.99999780552646,0.0,2.194473538e-06,0.0
Panama,2000,3030346.923828125,62.198001861572266,88.22870789634763,0.0,7.144062164841469,4.627229938810904
Panama,2017,4098586.9140625,67.36499786376953,96.3824189477176,1.916516154106021,1.097923855514098,0.6031410426622711
Papua New Guinea,2000,5572222.16796875,13.204000473022461,34.00037819238977,1.411748944186285,26.42505240552135,38.16282045790261
Papua New Guinea,2017,8251162.109375,13.10200023651123,41.32704941657129,1.713711523521102,5.505126396225045,51.45411266368257
Paraguay,2000,5302700.1953125,55.33100128173828,75.35585465304804,0.0132550185067859,21.5920171570592,3.038873171385959
Paraguay,2017,6811296.875,61.29999542236328,99.61019772848785,0.3897986871635333,3.5843486188e-06,0.0
Peru,2000,25914878.90625,73.04199981689453,80.67446038207281,1.062030711808983,11.03129370187306,7.232215204245149
Peru,2017,32165484.375,77.72000122070312,91.12787097098814,1.008393251199533,5.221732799595723,2.642002978216586
Philippines,2000,77991570.3125,46.1349983215332,85.60159186572768,3.500851817364631,7.656528998421051,3.241027318486646
Philippines,2017,104918093.75,46.68199920654297,93.56837603987404,1.857937703470912,4.573686256655056,0.0
Poland,2000,38550496.09375,61.715999603271484,,,,
Poland,2017,38170710.9375,60.10499954223633,99.72468254073458,0.0,0.2753174592654163,0.0
Portugal,2000,10355117.1875,54.39899826049805,98.54303824900367,0.0,1.456961750996323,0.0
Portugal,2017,10329505.859375,64.6520004272461,99.90766020924413,0.0,0.0923397907558723,0.0
Puerto Rico,2000,3796977.05078125,94.38700103759766,97.0601454602591,0.0,2.939854539740907,0.0
Puerto Rico,2017,3663131.103515625,93.58699798583984,97.12479066219161,0.0,2.875209337808386,0.0
Qatar,2000,592267.0288085938,96.31099700927734,100.0,0.0,0.0,0.0
Qatar,2017,2639210.9375,99.0780029296875,99.5681019362621,0.0,0.4318980637379042,0.0
Republic of Korea,2000,47386312.5,79.62100219726562,,,,
Republic of Korea,2017,50982210.9375,81.50299835205078,99.78765499867418,0.0,0.212345001325815,0.0
Republic of Moldova,2000,4201088.8671875,44.5890007019043,83.24639565023861,1.434578660812398,15.31902568894898,0.0
Republic of Moldova,2017,4051211.9140625,42.55699920654297,89.05565265266209,1.493768740314213,9.450578607023708,0.0
Réunion,2000,736710.0219726562,91.16899871826172,99.58552914718446,0.0,0.4144708528155405,0.0
Réunion,2017,876562.01171875,99.50299835205078,100.0,0.0,0.0,0.0
Romania,2000,22128128.90625,53.00400161743164,100.0,0.0,0.0,0.0
Romania,2017,19679306.640625,53.936004638671875,100.0,0.0,0.0,0.0
Russian Federation,2000,146396515.625,73.3499984741211,95.02947959035072,0.609076028346944,3.575144374375513,0.7863000069268212
Russian Federation,2017,143989750.0,74.29199981689453,97.08991120002504,0.6322786604435392,2.277810139531411,
Rwanda,2000,8025703.125,14.925999641418457,45.43856100617482,21.06521362502244,14.36519809157009,19.13102727723264
Rwanda,2017,12208407.2265625,17.125,57.71327853491285,21.75901939926301,14.08420657855076,6.443495487273375
Saint Helena,2000,5113.999843597412,40.3650016784668,,,,
Saint Helena,2017,4048.999786376953,39.69599914550781,99.05000000000001,0.0,0.9499999999999886,0.0
Saint Kitts and Nevis,2000,45374.00054931641,32.77799987792969,98.21339285714288,0.0,1.786607142857122,0.0
Saint Kitts and Nevis,2017,55345.00122070313,30.772998809814453,,,,
Saint Lucia,2000,156949.0051269531,27.774002075195312,88.48083941747716,1.697809832915155,9.821350749607683,0.0
Saint Lucia,2017,178843.994140625,18.61199951171875,98.1620014170546,1.838000715920179,0.0,0.0
Saint Pierre and Miquelon,2000,6271.999835968018,89.14700317382812,,,,
Saint Pierre and Miquelon,2017,6320.000171661377,89.9010009765625,91.4,0.0,8.599999999999994,0.0
Saint Vincent and the Grenadines,2000,107898.0026245117,45.18600082397461,93.15182960653277,0.0,6.848170393467228,
Saint Vincent and the Grenadines,2017,109897.0031738281,51.784000396728516,95.1452199002099,0.0,4.854780099790105,
Samoa,2000,174610.0006103516,21.976999282836914,91.91003896662804,3.201006838255292,4.639953032396628,0.2490011627200472
Samoa,2017,196440.0024414063,18.45199966430664,97.38259524097974,0.6525820571465175,1.656937408894413,0.3078852929793162
San Marino,2000,27417.99926757813,93.44000244140625,100.0,0.0,0.0,0.0
San Marino,2017,33400.00152587891,97.07200622558594,100.0,0.0,0.0,0.0
Sao Tome and Principe,2000,138606.0028076172,53.42400360107422,64.89487781250043,15.03009022499223,9.710018831093155,10.36501313141419
Sao Tome and Principe,2017,204326.9958496094,71.96800231933594,84.29015992946836,12.4673506040584,0.669275282734719,2.573214183738526
Saudi Arabia,2000,20764312.5,79.8479995727539,97.38965601450383,0.0,2.610343985496172,0.0
Saudi Arabia,2017,32938214.84375,83.62200164794922,100.0,0.0,0.0,0.0
Senegal,2000,9884051.7578125,40.31999969482422,59.9197051964712,5.294798923214724,33.08052093657705,1.704974943737025
Senegal,2017,15850567.3828125,46.7400016784668,80.67785386723752,2.594090499431797,16.44725771303692,0.2807979202937609
Serbia,2000,9487615.234375,52.769004821777344,94.74107715216122,4.784389227830424,0.4525824864065737,0.0219511336017747
Serbia,2017,8790574.21875,55.94200134277344,85.52211628744905,13.69735885152552,0.76387496281785,0.0166498982075731
Seychelles,2000,81151.0009765625,50.43299865722656,93.20035162792999,0.0,6.79964837207001,
Seychelles,2017,94736.99951171875,56.26100158691406,96.24901255880162,0.0,0.0,3.750987441198376
Sierra Leone,2000,4564296.875,35.625999450683594,39.88378250895419,5.555145617115485,15.8184830178219,38.74258885610843
Sierra Leone,2017,7557211.9140625,41.63600158691406,60.80698693593886,9.00320546686135,16.48939098042621,13.70041661677356
Singapore,2000,3913959.9609375,100.0,100.0,0.0,0.0,0.0
Singapore,2017,5708844.23828125,100.0,100.0,0.0,0.0,0.0
Sint Maarten (Dutch part),2000,31819.00024414063,100.0,97.84234245757648,0.0,2.157657542423522,0.0
Sint Maarten (Dutch part),2017,40119.99893188477,100.0,95.07411955316786,0.0,4.925880446832139,0.0
Slovakia,2000,5399210.9375,56.233001708984375,97.98089305493858,2.019106945061414,0.0,0.0
Slovakia,2017,5447662.109375,53.750999450683594,99.78773411023883,0.2122658897611714,0.0,0.0
Slovenia,2000,1988499.0234375,50.75400161743164,99.61583769198961,0.0,0.3841623080103886,0.0
Slovenia,2017,2079976.07421875,54.27299880981445,99.53502550536787,0.0,0.4649744946321306,0.0
Solomon Islands,2000,412609.0087890625,15.813000679016113,78.68496676367295,5.064011267305351,10.98140366501885,5.269618304002841
Solomon Islands,2017,611343.017578125,23.285999298095703,67.77595720957548,5.792440894328589,14.87663067641249,11.55497121968344
Somalia,2000,9011478.515625,33.24700164794922,19.60301280508978,6.349070262841012,37.58116296172437,36.46675397034484
Somalia,2017,14742523.4375,44.39099884033203,52.43618906632312,31.40467793156006,13.51673613382197,2.642396868294841
South Africa,2000,45728316.40625,56.8910026550293,84.50126759068739,2.804691062264863,4.374426786791188,8.31961456025656
South Africa,2017,56717156.25,65.8499984741211,92.6787019365247,2.790264635890294,1.834471389979033,2.696562037605962
South Sudan,2000,6700655.76171875,16.503999710083008,,,,
South Sudan,2017,12575713.8671875,19.34600067138672,40.67601215016443,33.66141840436508,16.58439361247805,9.078175832992427
Spain,2000,40903710.9375,76.26200103759766,100.0,0.0,0.0,0.0
Spain,2017,46354320.3125,80.08000183105469,99.9262783083572,0.0,0.0737216916428025,0.0
Sri Lanka,2000,18781937.5,18.3799991607666,79.54815331745367,2.382235569298897,13.31341102485426,4.756200088393176
Sri Lanka,2017,20876917.96875,18.384000778198242,89.41629242583551,3.209650552365567,5.73287510809705,1.64118191370187
Sudan,2000,27250535.15625,32.494998931884766,43.4297774195915,19.00139082890748,29.2892624148692,8.279569336631823
Sudan,2017,40533328.125,34.369998931884766,60.26709116112284,26.68974837869299,3.699996289500552,9.343164170683622
Suriname,2000,472390.0146484375,66.44400024414062,89.56471153114525,0.2150032488615993,2.709039325465358,7.511245894527784
Suriname,2017,563401.9775390625,66.04100036621094,95.4247449667041,1.206924255200047,3.368330778095853,
Sweden,2000,8881639.6484375,84.0260009765625,100.0000013744119,0.0,0.0,0.0
Sweden,2017,9910701.171875,87.14600372314453,100.0000024634042,0.0,0.0,0.0
Switzerland,2000,7167250.0,73.38300323486328,100.0000017031681,0.0,0.0,0.0
Switzerland,2017,8476004.8828125,73.76100158691406,100.0000028803738,0.0,0.0,0.0
Syrian Arab Republic,2000,16410847.65625,51.94699478149414,94.86641622376925,2.15744748094691,2.677820862547219,0.2983154327366176
Syrian Arab Republic,2017,18269867.1875,53.5,97.21650620808374,2.206247765154485,0.5772460267617703,
Tajikistan,2000,6216205.078125,26.500999450683594,55.90600748031802,4.01843902169137,6.247781571684787,33.82777192630584
Tajikistan,2017,8921342.7734375,26.98200035095215,81.1962748015603,2.323528575295668,2.30631338755254,14.17388323559148
Thailand,2000,62958019.53125,31.38599967956543,93.6274836659927,0.230453024940977,5.645336174366185,0.4967271347001399
Thailand,2017,69037515.625,49.20000076293945,99.93071157660187,0.069288423398141,0.0,0.0
Timor-Leste,2000,871606.9946289062,24.26300048828125,,,,
Timor-Leste,2017,1296311.03515625,30.211999893188477,78.34386574381453,2.308418471328725,14.91900147581125,4.428714309045498
Togo,2000,4970367.1875,32.90700149536133,45.88497321019361,3.914500451317928,28.09774740207253,22.10277893641592
Togo,2017,7797693.84765625,41.1619987487793,65.12884018785677,5.775298773584827,15.72135296934823,13.37450806921018
Tokelau,2000,1554.000020027161,0.0,98.53970026839826,0.0,1.460299731601737,0.0
Tokelau,2017,1299.999952316284,0.0,99.62424976938212,0.0,0.3757502306178822,0.0
Tonga,2000,98082.00073242188,23.011999130249023,98.49199932405216,0.0,1.508000675947841,0.0
Tonga,2017,108019.9966430664,23.16900062561035,99.90682774514468,0.0,0.0931722548553226,0.0
Trinidad and Tobago,2000,1267984.008789063,55.904998779296875,91.82782863466672,1.234231248461484,5.730593788089522,1.207346328782279
Trinidad and Tobago,2017,1369125.0,53.20500183105469,98.18496205939445,1.116977239959994,0.6980607006455557,0.0
Tunisia,2000,9699197.265625,63.4319953918457,87.8999688335692,4.045651558457719,7.263594683360329,0.7907849246127613
Tunisia,2017,11532126.953125,68.64199829101562,96.25470363712527,1.963819088810328,1.781477274064398,0.0
Turkey,2000,63240121.09375,64.74099731445312,95.49076414216691,0.0,4.408717852643179,0.1005180051899172
Turkey,2017,80745023.4375,74.64399719238281,98.8757181526111,0.0,0.9973870532728188,0.1268947941160834
Turkmenistan,2000,4516130.859375,45.912994384765625,86.98166548262869,1.663783609141357,1.675680185219061,9.678870723010895
Turkmenistan,2017,5758075.1953125,51.15299987792969,98.81432798412706,1.185672015872926,0.0,0.0
Turks and Caicos Islands,2000,18872.99919128418,84.55000305175781,86.4909090909091,0.0,13.5090909090909,0.0
Turks and Caicos Islands,2017,35445.99914550781,92.81700134277344,94.31818181818176,0.0,5.681818181818244,0.0
Tuvalu,2000,9420.000076293945,46.018001556396484,,,,
Tuvalu,2017,11192.00038909912,61.529998779296875,99.27224000382431,0.0,0.7277599961756943,0.0
Uganda,2000,24039273.4375,14.78600025177002,26.75161623855132,33.53536493742035,25.73581867110524,13.97720015292309
Uganda,2017,42862957.03125,23.195999145507812,49.10403238690486,31.71678642140571,12.46246375663661,6.716717435052818
Ukraine,2000,48840074.21875,67.1449966430664,98.00831635160779,0.0814031700146686,1.901431348275251,0.0088491301023071
Ukraine,2017,44222945.3125,69.24600219726562,93.79082011067342,5.64456704342421,0.2359021296006912,0.328710716301683
United Arab Emirates,2000,3154925.048828125,80.23600006103516,95.67811153573443,3.986587980655609,0.3353004836099558,0.0
United Arab Emirates,2017,9400144.53125,86.24800109863281,98.0455065574262,1.907749152491962,0.0467442900818611,0.0
United Kingdom,2000,58950847.65625,78.6510009765625,100.0000033131415,0.0,0.0,0.0
United Kingdom,2017,66181585.9375,83.14299774169922,100.0000014755804,0.0,0.0,0.0
United Republic of Tanzania,2000,34178042.96875,22.30900001525879,27.25082395313725,7.640619398715996,48.65413005061436,16.4544265975324
United Republic of Tanzania,2017,57310019.53125,33.053001403808594,56.72645031744677,11.43427177869333,17.61040197432495,14.22887592953495
United States Virgin Islands,2000,108722.0001220703,92.58599853515625,98.71835438146789,0.0,1.28164561853211,0.0
United States Virgin Islands,2017,104901.0009765625,95.60299682617188,98.71826737586856,0.0,1.281732624131436,0.0
United States of America,2000,281982781.25,79.05699920654297,,,,
United States of America,2017,324459468.75,82.05799865722656,99.26919207089553,0.0,0.730807929104472,0.0
Uruguay,2000,3321245.1171875,92.02799987792969,96.98759243614612,0.4868602127562786,2.345516682323184,0.1800306687744309
Uruguay,2017,3456750.0,95.23999786376953,99.4023635004942,0.5976395894464529,0.0,0.0
Uzbekistan,2000,24848919.921875,46.125999450683594,84.79889788927916,7.546866055690892,2.678189764150521,4.976046290879391
Uzbekistan,2017,31910640.625,50.54999923706055,97.8334527096866,0.0,0.2244391812391351,1.942108109074264
Vanuatu,2000,185063.0035400391,21.672998428344727,81.85860491989753,0.9717595271909677,11.07482307433223,6.094812478579279
Vanuatu,2017,276243.9880371094,25.163000106811523,91.25680394950284,1.066052992181457,0.0,7.677143058315711
Venezuela (Bolivarian Republic of),2000,24488339.84375,87.55899810791016,96.65285574554518,0.4856927424399231,1.020855159385292,1.840596352629603
Venezuela (Bolivarian Republic of),2017,31977064.453125,88.18299865722656,95.72371131918324,0.4810236749707713,2.417036814070116,1.378228191775875
Viet Nam,2000,80285562.5,24.374000549316406,80.14246784135716,0.9371437941085918,9.464688780927357,9.45569958360689
Viet Nam,2017,95540796.875,35.2130012512207,94.71880560621284,0.0,5.28119439378716,0.0
Wallis and Futuna Islands,2000,14500.0,0.0,99.67364832719095,0.0,0.3263516728090536,0.0
Wallis and Futuna Islands,2017,11772.99976348877,0.0,99.55927642464944,0.0,0.4407235753505603,0.0
West Bank and Gaza Strip,2000,3223009.033203125,71.96900177001953,90.74489832368337,0.4969746572756298,7.548424126766467,1.209702892274531
West Bank and Gaza Strip,2017,4920724.12109375,75.89399719238281,96.82689624416727,0.5034435556329249,2.669660200199802,
Western Sahara,2000,314118.0114746094,85.7750015258789,,,,
Western Sahara,2017,552627.9907226562,86.62200164794922,,,,
Yemen,2000,17874724.609375,26.267000198364258,37.84693938641464,16.37797252258682,40.22098742214489,5.554100668853653
Yemen,2017,28250419.921875,36.01599884033203,63.47347434064476,28.57405994990458,3.759585782150448,4.192879927300216
Zambia,2000,10531220.703125,34.801998138427734,49.48884088905096,3.603802514840861,27.91228570037092,18.99507089573726
Zambia,2017,17094130.859375,42.97600173950195,59.96375650878814,7.504118596150086,23.89299918016947,8.639125714892305
Zimbabwe,2000,12222250.9765625,33.757999420166016,71.72647928397208,7.530520300968592,14.8214389604064,5.921561454652947
Zimbabwe,2017,16529904.296875,32.23699951171875,64.05122970354434,13.19979701896412,15.65012053162138,7.098852745870165
